Symbol,Name,LastSale,IPOyear,MarketCap,Sector,Industry,Exchange
TSEM,Tower Semiconductor Ltd.,14.18,1994.0,1488607991.26,Technology,Semiconductors,NASDAQ
TOWN,Towne Bank,26.78,,1937883094.94,,,NASDAQ
TPIC,"TPI Composites, Inc.",29.42,2016.0,1015310383.8,Energy,Industrial Machinery/Components,NASDAQ
TSCO,Tractor Supply Company,89.48,1994.0,10922649471.92,Consumer Services,RETAIL: Building Materials,NASDAQ
TCDA,"Tricida, Inc.",21.96,2018.0,924576368.04,Health Care,Major Pharmaceuticals,NASDAQ
TCBK,TriCo Bancshares,35.72,,1086524458.96,Finance,Major Banks,NASDAQ
TRS,TriMas Corporation,28.31,2007.0,1297013392.63,Capital Goods,Industrial Specialties,NASDAQ
TRMB,Trimble Inc.,36.59,1990.0,9189461009.51,Capital Goods,Industrial Machinery/Components,NASDAQ
TRIP,"TripAdvisor, Inc.",59.04,,8127823193.28,Technology,"Computer Software: Programming, Data Processing",NASDAQ
TRUE,"TrueCar, Inc.",9.64,2014.0,1002605211.6,Technology,"Computer Software: Programming, Data Processing",NASDAQ
TRUP,"Trupanion, Inc.",28.14,,940436942.76,Health Care,Medical Specialities,NASDAQ
TRMK,Trustmark Corporation,30.38,,2038159597.18,Finance,Major Banks,NASDAQ
TTEC,"TTEC Holdings, Inc.",33.23,1996.0,1534995948.71,Technology,Professional Services,NASDAQ
TTMI,"TTM Technologies, Inc.",10.83,2000.0,1122825039.87,Technology,Electrical Products,NASDAQ
FOX,"Twenty-First Century Fox, Inc.",48.35,,89713110289.85,Consumer Services,Television Services,NASDAQ
FOXA,"Twenty-First Century Fox, Inc.",48.74,,59508613601.66,Consumer Services,Television Services,NASDAQ
UBNT,"Ubiquiti Networks, Inc.",105.15,2011.0,7448325380.85,Technology,Radio And Television Broadcasting And Communications Equipment,NASDAQ
ULTA,"Ulta Beauty, Inc.",291.5,2007.0,17289490267.5,Consumer Services,Other Specialty Stores,NASDAQ
RARE,Ultragenyx Pharmaceutical Inc.,53.34,2014.0,2697916877.46,Health Care,Major Pharmaceuticals,NASDAQ
UMBF,UMB Financial Corporation,67.9,,3386596084.9,Finance,Major Banks,NASDAQ
UMPQ,Umpqua Holdings Corporation,18.43,,4059024287.37,Finance,Savings Institutions,NASDAQ
UBSH,Union Bankshares Corporation,32.5,,2144627160.0,Finance,Major Banks,NASDAQ
QURE,uniQure N.V.,31.36,2014.0,1169059592.96,Health Care,Major Pharmaceuticals,NASDAQ
UBSI,"United Bankshares, Inc.",35.08,,3619693071.24,Finance,Major Banks,NASDAQ
UCBI,"United Community Banks, Inc.",24.69,,1955629915.92,Finance,Major Banks,NASDAQ
UAL,"United Continental Holdings, Inc.",85.59,,23320229023.08,Transportation,Air Freight/Delivery Services,NASDAQ
UFCS,"United Fire Group, Inc",53.16,,1332814283.16,Finance,Property-Casualty Insurers,NASDAQ
UTHR,United Therapeutics Corporation,115.75,1999.0,5045215853.5,Health Care,Major Pharmaceuticals,NASDAQ
UNIT,Uniti Group Inc.,18.91,,3384534208.35,Consumer Services,Real Estate Investment Trusts,NASDAQ
OLED,Universal Display Corporation,100.01,,4710572710.17,Capital Goods,Electrical Products,NASDAQ
UFPI,"Universal Forest Products, Inc.",29.29,1993.0,1805909541.49,Basic Industries,Forest Products,NASDAQ
UPWK,Upwork Inc.,18.94,2018.0,2013305067.64,Technology,EDP Services,NASDAQ
URBN,"Urban Outfitters, Inc.",32.55,1993.0,3503756311.65,Consumer Services,Clothing/Shoe/Accessory Stores,NASDAQ
ECOL,"US Ecology, Inc.",63.95,,1409444826.3,Public Utilities,Environmental Services,NASDAQ
VLY,Valley National Bancorp,10.37,,3437568099.4,Finance,Major Banks,NASDAQ
VNDA,Vanda Pharmaceuticals Inc.,31.05,2006.0,1628568774.0,Health Care,Major Pharmaceuticals,NASDAQ
VWOB,Vanguard Emerging Markets Government Bond ETF,76.14,,1105200119.52,,,NASDAQ
VNQI,Vanguard Global ex-U.S. Real Estate ETF,55.28,,5497772011.52,,,NASDAQ
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,83.585,,18634356231.415,,,NASDAQ
VGIT,Vanguard Intermediate-Term Treasury ETF,63.16,,3614841143.32,,,NASDAQ
VIGI,Vanguard International Dividend Appreciation ETF,60.33,,888369264.78,,,NASDAQ
VYMI,Vanguard International High Dividend Yield ETF,59.37,,926801796.96,,,NASDAQ
VCLT,Vanguard Long-Term Corporate Bond ETF,85.99,,2425286811.11,,,NASDAQ
VGLT,Vanguard Long-Treasury ETF,73.58,,900888355.64,,,NASDAQ
VMBS,Vanguard Mortgage-Backed Securities ETF,51.44,,7316166499.28,,,NASDAQ
VONE,Vanguard Russell 1000 ETF,122.19,,1059998250.0,,,NASDAQ
VONG,Vanguard Russell 1000 Growth ETF,143.83,,2132525843.13,,,NASDAQ
VONV,Vanguard Russell 1000 Value ETF,103.64,,1725606000.0,,,NASDAQ
VTWO,Vanguard Russell 2000 ETF,118.36,,1517967000.0,,,NASDAQ
VCSH,Vanguard Short-Term Corporate Bond ETF,78.31,,20591616457.75,,,NASDAQ
VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund,48.02,,5704392464.26,,,NASDAQ
VGSH,Vanguard Short-Term Treasury ETF,60.05,,5557555019.65,,,NASDAQ
BND,Vanguard Total Bond Market ETF,79.15,,36703676874.7,,,NASDAQ
BNDX,Vanguard Total International Bond ETF,54.37,,12304479865.15,,,NASDAQ
VXUS,Vanguard Total International Stock ETF,50.03,,10583034863.31,,,NASDAQ
VREX,Varex Imaging Corporation,27.81,,1060098956.64,Capital Goods,Industrial Machinery/Components,NASDAQ
VRNS,"Varonis Systems, Inc.",52.15,2014.0,1536584782.95,Technology,Computer Software: Prepackaged Software,NASDAQ
VEON,VEON Ltd.,2.59,,3847254549.53,Public Utilities,Telecommunications Equipment,NASDAQ
VRNT,Verint Systems Inc.,46.58,2002.0,3040353363.84,Technology,EDP Services,NASDAQ
VRSN,"VeriSign, Inc.",164.44,1998.0,19878891291.48,Technology,EDP Services,NASDAQ
VRSK,"Verisk Analytics, Inc.",115.7,2009.0,19046550313.7,Technology,EDP Services,NASDAQ
VBTX,"Veritex Holdings, Inc.",23.7,2014.0,1273863979.5,Finance,Major Banks,NASDAQ
VRRM,Verra Mobility Corporation,9.6,2017.0,1498143763.2,Consumer Services,Transportation Services,NASDAQ
VRTX,Vertex Pharmaceuticals Incorporated,194.7,1991.0,49757149414.5,Health Care,Major Pharmaceuticals,NASDAQ
VIA,Viacom Inc.,33.12,,13343017669.92,Consumer Services,Television Services,NASDAQ
VIAB,Viacom Inc.,30.08,,10451600168.96,Consumer Services,Television Services,NASDAQ
VSAT,"ViaSat, Inc.",62.01,1996.0,3698910700.29,Technology,Radio And Television Broadcasting And Communications Equipment,NASDAQ
VIAV,Viavi Solutions Inc.,10.65,,2432697878.4,Technology,Semiconductors,NASDAQ
VICR,Vicor Corporation,46.59,,1871348382.9,Capital Goods,Industrial Machinery/Components,NASDAQ
VNOM,Viper Energy Partners LP,30.59,2014.0,3795376429.04,Energy,Oil & Gas Production,NASDAQ
VIRT,"Virtu Financial, Inc.",26.9,2015.0,5090517183.3,Finance,Investment Bankers/Brokers/Service,NASDAQ
VRTU,Virtusa Corporation,46.75,2007.0,1398367627.25,Technology,EDP Services,NASDAQ
VC,Visteon Corporation,76.33,,2206682438.78,Capital Goods,Auto Parts:O.E.M.,NASDAQ
VOD,Vodafone Group Plc,19.3,,9151543802.2,Public Utilities,Telecommunications Equipment,NASDAQ
WBA,"Walgreens Boots Alliance, Inc.",72.43,,68333702228.48,Health Care,Medical/Nursing Services,NASDAQ
WAFD,"Washington Federal, Inc.",29.61,,2413082376.81,Finance,Major Banks,NASDAQ
WASH,"Washington Trust Bancorp, Inc.",53.19,,919898178.3,Finance,Major Banks,NASDAQ
WVE,WAVE Life Sciences Ltd.,42.59,2015.0,1254859919.98,Health Care,Major Pharmaceuticals,NASDAQ
WDFC,WD-40 Company,179.93,1973.0,2487413316.27,Basic Industries,Major Chemicals,NASDAQ
WB,Weibo Corporation,60.8,2014.0,3896509603.2,Technology,"Computer Software: Programming, Data Processing",NASDAQ
WTW,Weight Watchers International Inc,34.3,2001.0,2292511741.1,Consumer Services,Other Consumer Services,NASDAQ
WEN,Wendy&#39;s Company (The),16.43,,3818381865.05,Consumer Services,Restaurants,NASDAQ
WERN,"Werner Enterprises, Inc.",33.1,1986.0,2356531429.3,Transportation,Trucking Freight/Courier Services,NASDAQ
WSBC,"WesBanco, Inc.",39.75,,2170277893.5,Finance,Major Banks,NASDAQ
WABC,Westamerica Bancorporation,64.48,,1723383783.68,Finance,Major Banks,NASDAQ
WDC,Western Digital Corporation,39.2,,11345447769.6,Technology,Electronic Components,NASDAQ
WLTW,Willis Towers Watson Public Limited Company,158.66,,20616053040.22,Finance,Specialty Insurers,NASDAQ
WSC,WillScot Corporation,10.58,2015.0,1146105743.5,,,NASDAQ
WING,Wingstop Inc.,67.95,2015.0,1990666393.65,Consumer Services,Restaurants,NASDAQ
WTFC,Wintrust Financial Corporation,74.46,,4198973189.64,Finance,Major Banks,NASDAQ
WETF,"WisdomTree Investments, Inc.",6.85,,1048297463.1,Finance,Investment Bankers/Brokers/Service,NASDAQ
DGRW,WisdomTree U.S. Quality Dividend Growth Fund,40.33,,2476262000.0,,,NASDAQ
WIX,Wix.com Ltd.,104.29,2013.0,4889990193.1,Technology,"Computer Software: Programming, Data Processing",NASDAQ
WWD,"Woodward, Inc.",78.13,,4831166440.49,Energy,Industrial Machinery/Components,NASDAQ
WDAY,"Workday, Inc.",172.08,,37857600000.0,Technology,EDP Services,NASDAQ
WRLD,World Acceptance Corporation,115.29,1991.0,1137384732.96,Finance,Finance: Consumer Services,NASDAQ
WMGI,Wright Medical Group N.V.,28.86,2011.0,3609855264.6,Health Care,Industrial Specialties,NASDAQ
WSFS,WSFS Financial Corporation,41.47,,1300891008.56,Finance,Major Banks,NASDAQ
WYNN,"Wynn Resorts, Limited",115.18,2002.0,12524502503.24,Consumer Services,Hotels/Resorts,NASDAQ
XEL,Xcel Energy Inc.,50.7,,26060984554.8,Public Utilities,Power Generation,NASDAQ
XNCR,"Xencor, Inc.",33.64,2013.0,1891722928.48,Health Care,Major Pharmaceuticals,NASDAQ
XLNX,"Xilinx, Inc.",93.52,1990.0,23664622041.2,Technology,Semiconductors,NASDAQ
XPER,Xperi Corporation,21.04,,1018718107.44,Technology,Semiconductors,NASDAQ
YNDX,Yandex N.V.,30.82,2011.0,9997942168.48,Technology,"Computer Software: Programming, Data Processing",NASDAQ
YY,YY Inc.,73.97,2012.0,3662428751.41,Technology,EDP Services,NASDAQ
ZBRA,Zebra Technologies Corporation,177.79,1991.0,9565906677.54,Technology,Industrial Machinery/Components,NASDAQ
Z,"Zillow Group, Inc.",34.0,,6910385794.0,Miscellaneous,Business Services,NASDAQ
ZG,"Zillow Group, Inc.",33.78,2011.0,6865671532.98,Miscellaneous,Business Services,NASDAQ
ZION,Zions Bancorporation N.A.,47.05,,9042309378.45,Finance,Major Banks,NASDAQ
ZGNX,"Zogenix, Inc.",43.15,2010.0,1810920019.85,Health Care,Major Pharmaceuticals,NASDAQ
ZS,"Zscaler, Inc.",45.35,2018.0,5544042760.6,Technology,EDP Services,NASDAQ
ZNGA,Zynga Inc.,4.26,2011.0,3943382145.6,Technology,EDP Services,NASDAQ
DDD,3D Systems Corporation,11.33,,1293665552.19,Technology,Computer Software: Prepackaged Software,NYSE
MMM,3M Company,195.86,,114046758261.1,Health Care,Medical/Dental Instruments,NYSE
WUBA,58.com Inc.,60.26,2013.0,8926842039.16,Technology,"Computer Software: Programming, Data Processing",NYSE
EGHT,8x8 Inc,20.15,,1921729297.15,Technology,EDP Services,NYSE
AOS,A.O Smith Corporation,48.01,,8159344965.47,Consumer Durables,Consumer Electronics/Appliances,NYSE
AIR,AAR Corp.,37.67,,1322217000.0,Capital Goods,Aerospace,NYSE
AAN,"Aaron&#39;s,  Inc.",48.44,,3515692900.44,Technology,Diversified Commercial Services,NYSE
ABB,ABB Ltd,19.45,,41463580136.7,Consumer Durables,Electrical Products,NYSE
ABT,Abbott Laboratories,71.42,,125437305145.44,Health Care,Major Pharmaceuticals,NYSE
ABBV,AbbVie Inc.,89.5,2012.0,134627361266.5,Health Care,Major Pharmaceuticals,NYSE
ANF,Abercrombie & Fitch Company,20.72,,1364309912.56,Consumer Services,Clothing/Shoe/Accessory Stores,NYSE
AOD,Aberdeen Total Dynamic Dividend Fund,8.03,2007.0,863974512.17,,,NYSE
ABM,ABM Industries Incorporated,35.98,,2375740654.42,Finance,Diversified Commercial Services,NYSE
AKR,Acadia Realty Trust,26.4,,2153006460.0,Consumer Services,Real Estate Investment Trusts,NYSE
ACN,Accenture plc,150.45,2001.0,100228568346.0,Miscellaneous,Business Services,NYSE
ACCO,Acco Brands Corporation,8.83,,907191065.35,Consumer Durables,Publishing,NYSE
ATU,Actuant Corporation,22.73,,1389367476.82,Technology,Industrial Machinery/Components,NYSE
AYI,"Acuity Brands, Inc. ",120.57,,4809825100.59,Consumer Durables,Building Products,NYSE
GOLF,Acushnet Holdings Corp.,23.38,2016.0,1747890249.56,Consumer Non-Durables,Recreational Products/Toys,NYSE
ADX,"Adams Diversified Equity Fund, Inc.",13.65,,1376854315.2,,,NYSE
ADNT,Adient plc,19.78,2016.0,1847366194.36,Capital Goods,Auto Parts:O.E.M.,NYSE
ADT,ADT Inc.,7.33,2018.0,5621223517.13,Consumer Services,Diversified Commercial Services,NYSE
ATGE,Adtalem Global Education Inc.,48.88,,2871455600.0,Consumer Services,Other Consumer Services,NYSE
AAP,Advance Auto Parts Inc,167.61,,12217716241.59,Consumer Services,Other Specialty Stores,NYSE
ADSW,"Advanced Disposal Services, Inc.",24.94,2016.0,2211214443.1,Public Utilities,Environmental Services,NYSE
WMS,"Advanced Drainage Systems, Inc.",25.4,2014.0,1451286835.8,Capital Goods,Containers/Packaging,NYSE
ASIX,AdvanSix Inc.,29.24,2016.0,871435860.32,Basic Industries,Major Chemicals,NYSE
ACM,AECOM,30.16,2007.0,4715561994.0,Consumer Services,Military/Government/Technical,NYSE
AEG,Aegon NV,5.19,,10484346548.52,Finance,Life Insurance,NYSE
AER,Aercap Holdings N.V.,46.64,2006.0,6854264631.28,Technology,Diversified Commercial Services,NYSE
AJRD,"Aerojet Rocketdyne Holdings, Inc. ",38.68,,3028644000.0,Capital Goods,Military/Government/Technical,NYSE
AMG,"Affiliated Managers Group, Inc.",108.57,,5718695124.45,Finance,Investment Managers,NYSE
AFL,Aflac Incorporated,47.7,,36313024756.5,Finance,Accident &Health Insurance,NYSE
AGCO,AGCO Corporation,64.71,,5065768705.41,Capital Goods,Industrial Machinery/Components,NYSE
A,"Agilent Technologies, Inc.",71.93,1999.0,22912082574.22,Capital Goods,Biotechnology: Laboratory Analytical Instruments,NYSE
AEM,Agnico Eagle Mines Limited,38.99,,9147301976.4,Basic Industries,Precious Metals,NYSE
ADC,Agree Realty Corporation,61.7,,2316144453.6,Consumer Services,Real Estate Investment Trusts,NYSE
AL,Air Lease Corporation,37.51,2011.0,4161134415.02,Technology,Diversified Commercial Services,NYSE
APD,"Air Products and Chemicals, Inc.",158.62,,34824883793.7,Basic Industries,Major Chemicals,NYSE
AYR,Aircastle Limited,20.5,2006.0,1562661187.5,Technology,Diversified Commercial Services,NYSE
ALG,"Alamo Group, Inc.",85.97,,1008881505.78,Capital Goods,Industrial Machinery/Components,NYSE
AGI,Alamos Gold Inc.,3.83,2015.0,1498471628.48,Basic Industries,Precious Metals,NYSE
ALK,"Alaska Air Group, Inc.",64.86,,7997231189.7,Transportation,Air Freight/Delivery Services,NYSE
AIN,Albany International Corporation,69.21,,2228562000.0,Basic Industries,Textiles,NYSE
ALB,Albemarle Corporation,76.63,,8138556967.55,Basic Industries,Major Chemicals,NYSE
AA,Alcoa Corporation,29.27,2016.0,5458680814.23,Basic Industries,Aluminum,NYSE
ALEX,"Alexander & Baldwin, Inc.",22.25,,1602603175.25,Consumer Services,Real Estate Investment Trusts,NYSE
ALX,"Alexander&#39;s, Inc.",317.33,,1620696335.7,Consumer Services,Real Estate Investment Trusts,NYSE
ARE,"Alexandria Real Estate Equities, Inc.",124.26,,13361255440.26,Consumer Services,Real Estate Investment Trusts,NYSE
AQN,Algonquin Power & Utilities Corp.,10.66,2016.0,5211156275.78,Public Utilities,Electric Utilities: Central,NYSE
BABA,Alibaba Group Holding Limited,157.02,2014.0,407024772191.16,Miscellaneous,Business Services,NYSE
Y,Alleghany Corporation,619.59,,9192591025.89,Finance,Property-Casualty Insurers,NYSE
ATI,Allegheny Technologies Incorporated,25.47,,3201181566.12,Basic Industries,Steel/Iron Ore,NYSE
ALLE,Allegion plc,83.51,2013.0,7938106768.13,Consumer Services,Diversified Commercial Services,NYSE
AGN,Allergan plc.,160.22,2013.0,54039955229.44,Health Care,Major Pharmaceuticals,NYSE
ALE,"Allete, Inc.",75.28,,3871592584.96,Public Utilities,Power Generation,NYSE
ADS,Alliance Data Systems Corporation,172.52,2001.0,9397772015.44,Miscellaneous,Business Services,NYSE
AWF,Alliance World Dollar Government Fund II,11.04,1993.0,951975634.08,,,NYSE
AB,AllianceBernstein Holding L.P.,30.09,,2896853486.76,Finance,Investment Managers,NYSE
NFJ,"AllianzGI NFJ Dividend, Interest & Premium Strategy Fund",11.78,2005.0,1116762624.18,Finance,Finance: Consumer Services,NYSE
ALSN,"Allison Transmission Holdings, Inc.",49.9,2012.0,6468948176.0,Capital Goods,Auto Parts:O.E.M.,NYSE
ALL,Allstate Corporation (The),85.7,,29518702539.0,Finance,Property-Casualty Insurers,NYSE
ALLY,Ally Financial Inc.,26.14,2014.0,10797956500.62,Finance,Major Banks,NYSE
AYX,"Alteryx, Inc.",73.52,2017.0,4512894187.36,Technology,Computer Software: Prepackaged Software,NYSE
ATUS,"Altice USA, Inc.",19.07,2017.0,13636964837.77,Consumer Services,Television Services,NYSE
MO,Altria Group,48.31,,90776687187.11,Consumer Non-Durables,Farming/Seeds/Milling,NYSE
ACH,Aluminum Corporation of China Limited,9.29,2001.0,5538251420.41,Basic Industries,Aluminum,NYSE
ABEV,Ambev S.A.,4.75,2013.0,74675315288.0,Consumer Non-Durables,Beverages (Production/Distribution),NYSE
AMC,"AMC Entertainment Holdings, Inc.",14.46,2013.0,1496815274.16,Consumer Services,Movies/Entertainment,NYSE
AEE,Ameren Corporation,67.24,,16426449054.08,Public Utilities,Power Generation,NYSE
AMOV,"America Movil, S.A.B. de C.V.",15.58,,51440324373.08,Public Utilities,Telecommunications Equipment,NYSE
AMX,"America Movil, S.A.B. de C.V.",15.85,,52331780572.1,Public Utilities,Telecommunications Equipment,NYSE
AAT,"American Assets Trust, Inc.",40.73,2011.0,1923356988.33,Consumer Services,Real Estate Investment Trusts,NYSE
AXL,"American Axle & Manufacturing Holdings, Inc.",14.61,,1631960390.61,Capital Goods,Auto Parts:O.E.M.,NYSE
ACC,American Campus Communities Inc,43.41,2004.0,5948536894.08,Consumer Services,Real Estate Investment Trusts,NYSE
AEO,"American Eagle Outfitters, Inc.",20.66,,3645089086.72,Consumer Services,Clothing/Shoe/Accessory Stores,NYSE
AEP,"American Electric Power Company, Inc.",76.09,,37520650646.43,Public Utilities,Electric Utilities: Central,NYSE
AEL,American Equity Investment Life Holding Company,30.91,2003.0,2792505931.93,Finance,Life Insurance,NYSE
AXP,American Express Company,100.48,,85836225965.44,Finance,Finance: Consumer Services,NYSE
AFG,"American Financial Group, Inc.",95.96,,8564735440.68,Finance,Property-Casualty Insurers,NYSE
AMH,American Homes 4 Rent,21.44,2013.0,6357630943.36,Consumer Services,Real Estate Investment Trusts,NYSE
AIG,"American International Group, Inc.",44.16,,39066076435.2,Finance,Property-Casualty Insurers,NYSE
AWR,American States Water Company,65.3,,2399451046.7,Public Utilities,Water Supply,NYSE
AMT,American Tower Corporation (REIT),164.67,,72535136070.87,Consumer Services,Real Estate Investment Trusts,NYSE
AWK,American Water Works,92.61,2008.0,16725254312.34,Public Utilities,Water Supply,NYSE
COLD,Americold Realty Trust,28.26,2018.0,4178575598.4,Consumer Services,Real Estate Investment Trusts,NYSE
APU,"AmeriGas Partners, L.P.",29.69,,2760489267.68,Consumer Services,Other Specialty Stores,NYSE
AMP,"AMERIPRISE FINANCIAL SERVICES, INC.",121.11,,16877449365.15,Finance,Investment Managers,NYSE
ABC,AmerisourceBergen Corporation (Holding Co),79.86,,16925008750.98,Health Care,Other Pharmaceuticals,NYSE
AMN,AMN Healthcare Services Inc,62.77,,2941896639.29,Technology,Professional Services,NYSE
AMRX,"Amneal Pharmaceuticals, Inc.",12.42,2018.0,3708203655.24,,,NYSE
APH,Amphenol Corporation,82.49,,24856475613.62,Capital Goods,Electrical Products,NYSE
AME,"AMTEK, Inc.",72.36,,16795911733.92,Consumer Durables,Metal Fabrications,NYSE
APC,Anadarko Petroleum Corporation,48.67,,24543351500.34,Energy,Oil & Gas Production,NYSE
PLAN,"Anaplan, Inc.",29.8,2018.0,3723932951.4,Technology,Computer Software: Prepackaged Software,NYSE
ANDX,Andeavor Logistics LP,36.4,2011.0,8935619310.8,Energy,Natural Gas Distribution,NYSE
AU,AngloGold Ashanti Limited,12.07,,4968148547.91,Basic Industries,Precious Metals,NYSE
BUD,Anheuser-Busch Inbev SA,73.65,,144096225000.0,Consumer Non-Durables,Beverages (Production/Distribution),NYSE
AXE,Anixter International Inc.,60.74,,2033687326.04,Consumer Non-Durables,Telecommunications Equipment,NYSE
NLY,Annaly Capital Management Inc,10.23,,14207069264.52,Consumer Services,Real Estate Investment Trusts,NYSE
AMGP,Antero Midstream GP LP,12.74,2017.0,2372644665.3,Public Utilities,Natural Gas Distribution,NYSE
AM,Antero Midstream Partners LP,24.08,2014.0,4504173680.16,Public Utilities,Natural Gas Distribution,NYSE
AR,Antero Resources Corporation,10.82,2013.0,3332721553.42,Energy,Oil & Gas Production,NYSE
ANTM,"Anthem, Inc.",266.12,,68829834321.4,Health Care,Medical Specialities,NYSE
AON,Aon plc,154.41,,37188739642.74,Finance,Specialty Insurers,NYSE
APA,Apache Corporation,32.09,,12179555471.78,Energy,Oil & Gas Production,NYSE
AIV,Apartment Investment and Management Company,46.99,1994.0,7313723119.54,Consumer Services,Real Estate Investment Trusts,NYSE
APY,Apergy Corporation,33.98,2018.0,2628041403.4,Technology,Industrial Machinery/Components,NYSE
APHA,Aphria Inc.,6.68,,1668412090.52,Consumer Durables,Specialty Chemicals,NYSE
